decision	archive	image	field	expectedSide	verdict	discriminator	standingValue	treeDigest	preDigest	liveDigest	v84Digest	note
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/etc/923020190	v84	OK-UNCHANGED	REAL	v84	375bfad46af9	375bfad46af9	-	375bfad46af9	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/etc/924900000	v84	OK-UNCHANGED	REAL	v84	a51db049020d	a51db049020d	-	a51db049020d	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/etc/924900100	v84	OK-UNCHANGED	REAL	v84	cf08078a527c	cf08078a527c	-	cf08078a527c	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/etc/924900200	v84	OK-UNCHANGED	REAL	v84	112ccead9b3e	112ccead9b3e	-	112ccead9b3e	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/etc/924900300	v84	OK-UNCHANGED	REAL	v84	675d4c3b090b	675d4c3b090b	-	675d4c3b090b	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/etc/924900400	v84	OK-UNCHANGED	REAL	v84	b48d3bde0ad5	b48d3bde0ad5	-	b48d3bde0ad5	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/etc/924900500	v84	OK-UNCHANGED	REAL	v84	a3a2b9bc10a0	a3a2b9bc10a0	-	a3a2b9bc10a0	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/etc/925110000	v84	OK-UNCHANGED	REAL	v84	4593e6d44cbd	4593e6d44cbd	-	4593e6d44cbd	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/etc/950000000	v84	OK-UNCHANGED	REAL	v84	1722ca744319	1722ca744319	6428f4c8e694	1722ca744319	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/etc/980000700	v84	OK-UNCHANGED	REAL	v84	da8c58fbf51f	da8c58fbf51f	-	da8c58fbf51f	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/etc/980000701	v84	OK-UNCHANGED	REAL	v84	d5bc9298199d	d5bc9298199d	-	d5bc9298199d	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/etc/980000702	v84	OK-UNCHANGED	REAL	v84	4115c152b9aa	4115c152b9aa	-	4115c152b9aa	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/etc/980000703	v84	OK-UNCHANGED	REAL	v84	7e9dc553a938	7e9dc553a938	-	7e9dc553a938	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/etc/980000704	v84	OK-UNCHANGED	REAL	v84	e6136fd60891	e6136fd60891	-	e6136fd60891	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/etc/980000800	v84	OK-UNCHANGED	REAL	v84	9d9584ecde90	9d9584ecde90	-	9d9584ecde90	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/etc/980000801	v84	OK-UNCHANGED	REAL	v84	11733e63f787	11733e63f787	-	11733e63f787	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/etc/980000802	v84	OK-UNCHANGED	REAL	v84	84cfb48975d9	84cfb48975d9	-	84cfb48975d9	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/etc/980000803	v84	OK-UNCHANGED	REAL	v84	7834e67d924f	7834e67d924f	-	7834e67d924f	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/etc/980000804	v84	OK-UNCHANGED	REAL	v84	c2ba796cfe48	c2ba796cfe48	-	c2ba796cfe48	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/etc/980000900	v84	OK-UNCHANGED	REAL	v84	c5326ae2bfb4	c5326ae2bfb4	-	c5326ae2bfb4	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/etc/980000901	v84	OK-UNCHANGED	REAL	v84	76b38a2cc729	76b38a2cc729	-	76b38a2cc729	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/etc/980000902	v84	OK-UNCHANGED	REAL	v84	d748394ad467	d748394ad467	-	d748394ad467	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/etc/980000903	v84	OK-UNCHANGED	REAL	v84	2ecded3d5029	2ecded3d5029	-	2ecded3d5029	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/etc/980000904	v84	OK-UNCHANGED	REAL	v84	ddf2bd03fe98	ddf2bd03fe98	-	ddf2bd03fe98	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/ossyria/200000000	v84	OK-UNCHANGED	REAL	v84	3b95a896991a	3b95a896991a	fce8a4cda3d2	3b95a896991a	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/ossyria/200090080	v84	OK-UNCHANGED	REAL	v84	a95477621ee8	a95477621ee8	26c6c5dea0f9	a95477621ee8	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/ossyria/200090090	v84	OK-UNCHANGED	REAL	v84	06a45e2229b9	06a45e2229b9	726e5a062751	06a45e2229b9	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/ossyria/211000000	v84	OK-UNCHANGED	REAL	v84	db5710369ad7	db5710369ad7	cbdda8a341bf	db5710369ad7	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/ossyria/220000000	v84	OK-UNCHANGED	REAL	v84	94090feac99b	94090feac99b	4751ba91b760	94090feac99b	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/ossyria/221000000	v84	OK-UNCHANGED	REAL	v84	61b943638523	61b943638523	0deba47373cc	61b943638523	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/ossyria/222000000	v84	OK-UNCHANGED	REAL	v84	1d6baa9f096f	1d6baa9f096f	b30ae170bbc5	1d6baa9f096f	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/ossyria/230000000	v84	OK-UNCHANGED	REAL	v84	babf727032bf	babf727032bf	40f6ac832b94	babf727032bf	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/ossyria/240000000	v84	OK-UNCHANGED	REAL	v84	22ec0ca25572	22ec0ca25572	c8681017bebd	22ec0ca25572	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/ossyria/240080000	v84	OK-UNCHANGED	REAL	v84	23bfcc4cf3f8	23bfcc4cf3f8	-	23bfcc4cf3f8	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/ossyria/240080040	v84	OK-UNCHANGED	REAL	v84	fedd87d200cb	fedd87d200cb	-	fedd87d200cb	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/ossyria/240080041	v84	OK-UNCHANGED	REAL	v84	f5910438f3f7	f5910438f3f7	-	f5910438f3f7	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/ossyria/240080050	v84	OK-UNCHANGED	REAL	v84	1cb18d24ff3a	1cb18d24ff3a	-	1cb18d24ff3a	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/ossyria/240080051	v84	OK-UNCHANGED	REAL	v84	c762c444a857	c762c444a857	-	c762c444a857	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/ossyria/240080100	v84	OK-UNCHANGED	REAL	v84	f9ce9f939801	f9ce9f939801	-	f9ce9f939801	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/ossyria/240080200	v84	OK-UNCHANGED	REAL	v84	6936a151a6cc	6936a151a6cc	-	6936a151a6cc	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/ossyria/240080300	v84	OK-UNCHANGED	REAL	v84	8b25da3bb90b	8b25da3bb90b	-	8b25da3bb90b	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/ossyria/240080400	v84	OK-UNCHANGED	REAL	v84	ea2c95696589	ea2c95696589	-	ea2c95696589	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/ossyria/240080500	v84	OK-UNCHANGED	REAL	v84	496a12722eed	496a12722eed	-	496a12722eed	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/ossyria/240080600	v84	OK-UNCHANGED	REAL	v84	1b8131597926	1b8131597926	-	1b8131597926	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/ossyria/240080700	v84	OK-UNCHANGED	REAL	v84	eae8685d7107	eae8685d7107	-	eae8685d7107	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/ossyria/240080800	v84	OK-UNCHANGED	REAL	v84	354d2a2238ed	354d2a2238ed	-	354d2a2238ed	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/ossyria/250000000	v84	OK-UNCHANGED	REAL	v84	1260d1d1141a	1260d1d1141a	da5b65385e0b	1260d1d1141a	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/ossyria/251000000	v84	OK-UNCHANGED	REAL	v84	4cb2db5ba959	4cb2db5ba959	b7c3eb754747	4cb2db5ba959	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/ossyria/683070400	v84	OK-UNCHANGED	REAL	v84	772f71c0ad5c	772f71c0ad5c	-	772f71c0ad5c	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/ossyria/683070401	v84	OK-UNCHANGED	REAL	v84	eb02cfce3d0c	eb02cfce3d0c	-	eb02cfce3d0c	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/ossyria/683070402	v84	OK-UNCHANGED	REAL	v84	1d35d778882b	1d35d778882b	-	1d35d778882b	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/victoria/100000000	v84	OK-UNCHANGED	REAL	v84	fcc5b93bbf76	fcc5b93bbf76	f9a4041a4775	fcc5b93bbf76	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/victoria/100030301	v84	OK-UNCHANGED	REAL	v84	1fb634f4bed6	1fb634f4bed6	-	1fb634f4bed6	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/victoria/100030320	v84	OK-UNCHANGED	REAL	v84	77b1b8d46f23	77b1b8d46f23	-	77b1b8d46f23	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/victoria/101000000	v84	OK-UNCHANGED	REAL	v84	5701efc91aa1	5701efc91aa1	be250fa5ee20	5701efc91aa1	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/victoria/102000000	v84	OK-UNCHANGED	REAL	v84	401e068e73e5	401e068e73e5	d87a0026ba53	401e068e73e5	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/victoria/103000000	v84	OK-UNCHANGED	REAL	v84	01d821415c54	01d821415c54	d83957d74e19	01d821415c54	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/victoria/104000000	v84	OK-UNCHANGED	REAL	v84	64bd417d6c3a	64bd417d6c3a	8e9a46b29ac9	64bd417d6c3a	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/victoria/105040300	v84	OK-UNCHANGED	REAL	v84	c98ab232baf3	c98ab232baf3	6154614e2528	c98ab232baf3	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/victoria/109060002	v84	OK-UNCHANGED	REAL	v84	fd0b8abec436	fd0b8abec436	dbef220d74fd	fd0b8abec436	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/victoria/110000000	v84	OK-UNCHANGED	REAL	v84	7ca712c32efa	7ca712c32efa	54fe0f82a643	7ca712c32efa	
B-MERGE-BOTH/v84-side	String	String.wz/Map.img	String.wz/Map.img/victoria/120000200	v84	OK-UNCHANGED	REAL	v84	3a167d480a9c	3a167d480a9c	a7d257fca0a7	3a167d480a9c	
C-KEEP-HIS	Character	Character.wz/Cap/01002777.img	Character.wz/Cap/01002777.img/info/level	live	OK	REAL	his	547dda86dff0	9e3a09c4b859	547dda86dff0	9e3a09c4b859	
C-KEEP-HIS	Character	Character.wz/Cap/01002791.img	Character.wz/Cap/01002791.img/info/level	live	OK	REAL	his	038faa7557df	347a4a24e63c	038faa7557df	347a4a24e63c	
C-KEEP-HIS	Character	Character.wz/Dragon/01942002.img	Character.wz/Dragon/01942002.img/info/level	live	OK	REAL	his	a6cb62647d0c	3cb3358a3c4f	a6cb62647d0c	3cb3358a3c4f	
C-KEEP-HIS	Character	Character.wz/Dragon/01952002.img	Character.wz/Dragon/01952002.img/info/level	live	OK	REAL	his	a6cb62647d0c	3cb3358a3c4f	a6cb62647d0c	3cb3358a3c4f	
C-KEEP-HIS	Character	Character.wz/Dragon/01962002.img	Character.wz/Dragon/01962002.img/info/level	live	OK	REAL	his	a6cb62647d0c	3cb3358a3c4f	a6cb62647d0c	3cb3358a3c4f	
C-KEEP-HIS	Character	Character.wz/Dragon/01972002.img	Character.wz/Dragon/01972002.img/info/level	live	OK	REAL	his	a6cb62647d0c	3cb3358a3c4f	a6cb62647d0c	3cb3358a3c4f	
C-KEEP-HIS	Character	Character.wz/Glove/01082235.img	Character.wz/Glove/01082235.img/info/level	live	OK	REAL	his	a3f3a8a21050	06b225b954b2	a3f3a8a21050	06b225b954b2	
C-KEEP-HIS	Character	Character.wz/Glove/01082240.img	Character.wz/Glove/01082240.img/info/level	live	OK	REAL	his	5e79d4b1a47b	2dcb373c4385	5e79d4b1a47b	2dcb373c4385	
C-KEEP-HIS	Character	Character.wz/Longcoat/01052156.img	Character.wz/Longcoat/01052156.img/info/level	live	OK	REAL	his	7f4cb91b963a	b4785078f1be	7f4cb91b963a	b4785078f1be	
C-KEEP-HIS	Character	Character.wz/Longcoat/01052161.img	Character.wz/Longcoat/01052161.img/info/level	live	OK	REAL	his	02041e61dc8e	67dc2fc1d96f	02041e61dc8e	67dc2fc1d96f	
C-KEEP-HIS	Character	Character.wz/Shield/01092057.img	Character.wz/Shield/01092057.img/info/level	live	OK	REAL	his	1e998a760e23	b1e020d27509	1e998a760e23	b1e020d27509	
C-KEEP-HIS	Character	Character.wz/Shoes/01072356.img	Character.wz/Shoes/01072356.img/info/level	live	OK	REAL	his	2232cdcabb28	556e35cdf9de	2232cdcabb28	556e35cdf9de	
C-KEEP-HIS	Character	Character.wz/Shoes/01072362.img	Character.wz/Shoes/01072362.img/info/level	live	OK	REAL	his	c33336ba91ad	890db9b02a66	c33336ba91ad	890db9b02a66	
C-KEEP-HIS	Character	Character.wz/Weapon/01372044.img	Character.wz/Weapon/01372044.img/info/level	live	OK	REAL	his	98193bdbefec	259f08ae23b1	98193bdbefec	259f08ae23b1	
C-KEEP-HIS	Character	Character.wz/Weapon/01372045.img	Character.wz/Weapon/01372045.img/info/level	live	OK	REAL	his	a4caf68c3be4	92c21c9f36f9	a4caf68c3be4	92c21c9f36f9	
C-KEEP-HIS	Character	Character.wz/Weapon/01382057.img	Character.wz/Weapon/01382057.img/info/level	live	OK	REAL	his	98193bdbefec	259f08ae23b1	98193bdbefec	259f08ae23b1	
C-KEEP-HIS	Character	Character.wz/Weapon/01382059.img	Character.wz/Weapon/01382059.img/info/level	live	OK	REAL	his	a4caf68c3be4	92c21c9f36f9	a4caf68c3be4	92c21c9f36f9	
C-TAKE-V84	Character	Character.wz/TamingMob/01912033.img	Character.wz/TamingMob/01912033.img/1902040/fly	v84	OK-UNCHANGED	REAL	v84	0b571aaa79bb	0b571aaa79bb	3901a818baf5	0b571aaa79bb	
C-TAKE-V84	Character	Character.wz/TamingMob/01912033.img	Character.wz/TamingMob/01912033.img/1902040/jump	v84	OK-UNCHANGED	REAL	v84	75f7ebbe5d9b	75f7ebbe5d9b	e52ca2c2b94c	75f7ebbe5d9b	
C-TAKE-V84	Character	Character.wz/TamingMob/01912033.img	Character.wz/TamingMob/01912033.img/1902040/ladder	v84	OK-UNCHANGED	REAL	v84	3c5d6f35b465	3c5d6f35b465	c4ca673e0b9a	3c5d6f35b465	
C-TAKE-V84	Character	Character.wz/TamingMob/01912033.img	Character.wz/TamingMob/01912033.img/1902040/prone	v84	OK-UNCHANGED	REAL	v84	caf364be2452	caf364be2452	ea81692070d3	caf364be2452	
C-TAKE-V84	Character	Character.wz/TamingMob/01912033.img	Character.wz/TamingMob/01912033.img/1902040/rope	v84	OK-UNCHANGED	REAL	v84	e73d1900c62f	e73d1900c62f	952441e29003	e73d1900c62f	
C-TAKE-V84	Character	Character.wz/TamingMob/01912033.img	Character.wz/TamingMob/01912033.img/1902040/stand1	v84	OK-UNCHANGED	REAL	v84	7b80ae5b3a57	7b80ae5b3a57	932da10f116a	7b80ae5b3a57	
C-TAKE-V84	Character	Character.wz/TamingMob/01912033.img	Character.wz/TamingMob/01912033.img/1902040/tired	v84	OK-UNCHANGED	REAL	v84	d351896ca0b0	d351896ca0b0	5af3fabd8c29	d351896ca0b0	
C-TAKE-V84	Character	Character.wz/TamingMob/01912033.img	Character.wz/TamingMob/01912033.img/1902040/walk1	v84	OK-UNCHANGED	REAL	v84	d54eb81dc5e7	d54eb81dc5e7	00885678f6e9	d54eb81dc5e7	
C-TAKE-V84	Character	Character.wz/TamingMob/01912033.img	Character.wz/TamingMob/01912033.img/info/icon	v84	OK-UNCHANGED	REAL	v84	adb1c7899142	adb1c7899142	f360463b02be	adb1c7899142	
C-TAKE-V84	Character	Character.wz/TamingMob/01912033.img	Character.wz/TamingMob/01912033.img/info/iconRaw	v84	OK-UNCHANGED	REAL	v84	91d23c1e5977	91d23c1e5977	7d9fdc41f8b8	91d23c1e5977	
C-TAKE-V84	Character	Character.wz/TamingMob/01912034.img	Character.wz/TamingMob/01912034.img/1902041/fly	v84	OK-UNCHANGED	REAL	v84	4350e06fde8f	4350e06fde8f	e41c6a77fb50	4350e06fde8f	
C-TAKE-V84	Character	Character.wz/TamingMob/01912034.img	Character.wz/TamingMob/01912034.img/1902041/jump	v84	OK-UNCHANGED	REAL	v84	5b83da52154f	5b83da52154f	a174ca00a2c2	5b83da52154f	
C-TAKE-V84	Character	Character.wz/TamingMob/01912034.img	Character.wz/TamingMob/01912034.img/1902041/prone	v84	OK-UNCHANGED	REAL	v84	1e7b20fdc93e	1e7b20fdc93e	a37b4bba274a	1e7b20fdc93e	
C-TAKE-V84	Character	Character.wz/TamingMob/01912034.img	Character.wz/TamingMob/01912034.img/1902041/stand1	v84	OK-UNCHANGED	REAL	v84+his-additive	d487861ffb3c	d487861ffb3c	3cccda93a989	d3c5d4e42a44	
C-TAKE-V84	Character	Character.wz/TamingMob/01912034.img	Character.wz/TamingMob/01912034.img/1902041/tired	v84	OK-UNCHANGED	REAL	v84	fdd9af367113	fdd9af367113	eaf1039639fc	fdd9af367113	
C-TAKE-V84	Character	Character.wz/TamingMob/01912034.img	Character.wz/TamingMob/01912034.img/1902041/walk1	v84	OK-UNCHANGED	REAL	v84	3f072a57b715	3f072a57b715	2d7f4e543cf9	3f072a57b715	
C-TAKE-V84	Character	Character.wz/TamingMob/01912034.img	Character.wz/TamingMob/01912034.img/info/icon	v84	OK-UNCHANGED	REAL	v84	acca6bf353ea	acca6bf353ea	f360463b02be	acca6bf353ea	
C-TAKE-V84	Character	Character.wz/TamingMob/01912034.img	Character.wz/TamingMob/01912034.img/info/iconRaw	v84	OK-UNCHANGED	REAL	v84	e81171c9542d	e81171c9542d	7d9fdc41f8b8	e81171c9542d	
C-TAKE-V84	Character	Character.wz/TamingMob/01912035.img	Character.wz/TamingMob/01912035.img/1902042/fly	v84	OK-UNCHANGED	REAL	v84	b3c52dcdb6ee	b3c52dcdb6ee	417375c9d5b6	b3c52dcdb6ee	
C-TAKE-V84	Character	Character.wz/TamingMob/01912035.img	Character.wz/TamingMob/01912035.img/1902042/jump	v84	OK-UNCHANGED	REAL	v84+his-additive	227c83f4b123	227c83f4b123	4f73854dd67f	2ede052c3afe	
C-TAKE-V84	Character	Character.wz/TamingMob/01912035.img	Character.wz/TamingMob/01912035.img/1902042/ladder	v84	OK-UNCHANGED	REAL	v84	9ab5fea61d96	9ab5fea61d96	a953d09b4e65	9ab5fea61d96	
C-TAKE-V84	Character	Character.wz/TamingMob/01912035.img	Character.wz/TamingMob/01912035.img/1902042/prone	v84	OK-UNCHANGED	REAL	v84+his-additive	e3672ce9970a	e3672ce9970a	f12466ffee37	e573c6ac474c	
C-TAKE-V84	Character	Character.wz/TamingMob/01912035.img	Character.wz/TamingMob/01912035.img/1902042/rope	v84	OK-UNCHANGED	REAL	v84	b60150e20692	b60150e20692	df9519deda9e	b60150e20692	
C-TAKE-V84	Character	Character.wz/TamingMob/01912035.img	Character.wz/TamingMob/01912035.img/1902042/stand1	v84	OK-UNCHANGED	REAL	v84+his-additive	ac9abb5aa41c	ac9abb5aa41c	6a201c7fbae2	2d7c2ab83402	
C-TAKE-V84	Character	Character.wz/TamingMob/01912035.img	Character.wz/TamingMob/01912035.img/1902042/tired	v84	OK-UNCHANGED	REAL	v84+his-additive	8ff70ea4b34f	8ff70ea4b34f	12da2026a481	9ea51368e48e	
C-TAKE-V84	Character	Character.wz/TamingMob/01912035.img	Character.wz/TamingMob/01912035.img/1902042/walk1	v84	OK-UNCHANGED	REAL	v84	3e40b5d714a6	3e40b5d714a6	e03f2e170496	3e40b5d714a6	
C-TAKE-V84	Character	Character.wz/TamingMob/01912035.img	Character.wz/TamingMob/01912035.img/info/icon	v84	OK-UNCHANGED	REAL	v84	f80e18ad43fd	f80e18ad43fd	f360463b02be	f80e18ad43fd	
C-TAKE-V84	Character	Character.wz/TamingMob/01912035.img	Character.wz/TamingMob/01912035.img/info/iconRaw	v84	OK-UNCHANGED	REAL	v84	de79b2765232	de79b2765232	7d9fdc41f8b8	de79b2765232	
C-TAKE-V84	Item	Item.wz/Consume/0228.img	Item.wz/Consume/0228.img/02280002/info	v84	OK-UNCHANGED	REAL	v84	d766ec82f2ba	d766ec82f2ba	5135588249f3	d766ec82f2ba	
C-TAKE-V84	Item	Item.wz/Consume/0228.img	Item.wz/Consume/0228.img/02280003/info	v84	OK-UNCHANGED	REAL	v84	86450e79c06d	86450e79c06d	b44419473058	86450e79c06d	
C-TAKE-V84	Item	Item.wz/Consume/0229.img	Item.wz/Consume/0229.img/02290096/info	v84	OK-UNCHANGED	REAL	v84	3224d0ac17d7	3224d0ac17d7	959072998660	3224d0ac17d7	
C-TAKE-V84	Item	Item.wz/Consume/0229.img	Item.wz/Consume/0229.img/02290125/info	v84	OK-UNCHANGED	REAL	v84	ca81ec4e1407	ca81ec4e1407	a6a96db106e6	ca81ec4e1407	
C-TAKE-V84	Item	Item.wz/Etc/0403.img	Item.wz/Etc/0403.img/04032474/info	v84	OK-UNCHANGED	REAL	v84	46a62ea0fb48	46a62ea0fb48	897f5697056c	46a62ea0fb48	
C-TAKE-V84	Map	Map.wz/Map/Map1/101000000.img	Map.wz/Map/Map1/101000000.img/life/24	v84	OK-UNCHANGED	REAL	v84	87d9d8ee4be9	87d9d8ee4be9	696ce2154c6d	87d9d8ee4be9	
C-TAKE-V84	Map	Map.wz/Map/Map1/101000000.img	Map.wz/Map/Map1/101000000.img/life/25	v84	OK-UNCHANGED	REAL	v84	6728e6b46ce3	6728e6b46ce3	5a975fad3bbf	6728e6b46ce3	
C-TAKE-V84	Map	Map.wz/Map/Map1/101000000.img	Map.wz/Map/Map1/101000000.img/life/26	v84	OK-UNCHANGED	REAL	his	05a02ca1c9f1	05a02ca1c9f1	05a02ca1c9f1	-	
C-TAKE-V84	Map	Map.wz/Map/Map1/101000000.img	Map.wz/Map/Map1/101000000.img/life/27	v84	OK-UNCHANGED	REAL	his	ab57bad090f4	ab57bad090f4	ab57bad090f4	-	
C-TAKE-V84	Map	Map.wz/Map/Map1/101000000.img	Map.wz/Map/Map1/101000000.img/miniMap/canvas	v84	OK-UNCHANGED	REAL	v84	86026508fc22	86026508fc22	424329e43e50	86026508fc22	
C-TAKE-V84	Map	Map.wz/Map/Map1/102000000.img	Map.wz/Map/Map1/102000000.img/life/24	v84	OK-UNCHANGED	REAL	v84	02ad652f736c	02ad652f736c	b8b9b5b8d175	02ad652f736c	
C-TAKE-V84	Map	Map.wz/Map/Map1/102000000.img	Map.wz/Map/Map1/102000000.img/life/25	v84	OK-UNCHANGED	REAL	his	dc9cb50cbaad	dc9cb50cbaad	dc9cb50cbaad	-	
C-TAKE-V84	Map	Map.wz/Map/Map1/102000000.img	Map.wz/Map/Map1/102000000.img/life/26	v84	OK-UNCHANGED	REAL	his	4c392361f517	4c392361f517	4c392361f517	-	
C-TAKE-V84	Map	Map.wz/Map/Map1/102000000.img	Map.wz/Map/Map1/102000000.img/miniMap/canvas	v84	OK-UNCHANGED	REAL	v84	dc368c76314d	dc368c76314d	33b2d1afac99	dc368c76314d	
C-TAKE-V84	Map	Map.wz/Map/Map1/102000004.img	Map.wz/Map/Map1/102000004.img/life/0	v84	OK-UNCHANGED	REAL	v84	5cd40c20641d	5cd40c20641d	-	5cd40c20641d	
C-TAKE-V84	Map	Map.wz/Map/Map1/102000004.img	Map.wz/Map/Map1/102000004.img/life/8	v84	OK-UNCHANGED-VACUOUS	VACUOUS	v84	-	-	-	-	
C-TAKE-V84	Map	Map.wz/Map/Map1/103000000.img	Map.wz/Map/Map1/103000000.img/life/21	v84	OK-UNCHANGED	REAL	v84	f33421cbdd55	f33421cbdd55	f046608c8c58	f33421cbdd55	
C-TAKE-V84	Map	Map.wz/Map/Map1/103000000.img	Map.wz/Map/Map1/103000000.img/life/26	v84	OK-UNCHANGED	REAL	his	83aaf728dd5c	83aaf728dd5c	83aaf728dd5c	-	
C-TAKE-V84	Map	Map.wz/Map/Map1/103000000.img	Map.wz/Map/Map1/103000000.img/life/27	v84	OK-UNCHANGED	REAL	his	5e637efef595	5e637efef595	5e637efef595	-	
C-TAKE-V84	Map	Map.wz/Map/Map1/120000105.img	Map.wz/Map/Map1/120000105.img/foothold/1	v84	OK-UNCHANGED	REAL	v84	a5cc90819ff4	a5cc90819ff4	0a4e10cd5a47	a5cc90819ff4	
C-TAKE-V84	Map	Map.wz/Map/Map1/120000105.img	Map.wz/Map/Map1/120000105.img/life/0	v84	OK-UNCHANGED	REAL	v84	af91d8263489	af91d8263489	-	af91d8263489	
C-TAKE-V84	Map	Map.wz/Map/Map1/120000105.img	Map.wz/Map/Map1/120000105.img/life/1	v84	OK-UNCHANGED	REAL	v84	43b947537e66	43b947537e66	-	43b947537e66	
C-TAKE-V84	Map	Map.wz/Map/Map1/120000105.img	Map.wz/Map/Map1/120000105.img/life/10	v84	OK-UNCHANGED-VACUOUS	VACUOUS	v84	-	-	-	-	
C-TAKE-V84	Map	Map.wz/Map/Map1/120000105.img	Map.wz/Map/Map1/120000105.img/life/2	v84	OK-UNCHANGED	REAL	v84	5aef2fa0c98e	5aef2fa0c98e	-	5aef2fa0c98e	
C-TAKE-V84	Map	Map.wz/Map/Map1/120000105.img	Map.wz/Map/Map1/120000105.img/life/3	v84	OK-UNCHANGED	REAL	v84	a9b7f52d92d7	a9b7f52d92d7	-	a9b7f52d92d7	
